id,person_id,book_id,quantity,date
80132,1521,22576,4,2020-06-01
80133,8584,80110,5,2020-02-09
80134,5336,12878,1,2020-04-10
80135,861,97066,2,2020-08-11
80136,9010,57281,2,2020-09-18
80137,8216,37033,2,2020-05-26
80138,8709,36434,2,2020-05-13
80139,5376,36,3,2020-01-23
80140,1965,19921,3,2020-04-26
80141,3592,85350,1,2020-05-27
80142,9368,54085,4,2020-06-03
80143,3339,41077,5,2020-10-19
80144,6595,64959,2,2020-06-10
80145,5534,34835,4,2020-04-20
80146,8126,54706,4,2020-03-25
80147,7749,61953,1,2020-10-18
80148,1300,87150,2,2020-09-17
80149,9915,42340,2,2020-04-21
80150,9772,13043,4,2020-12-05
80151,9491,59172,3,2020-10-23
80152,8638,47847,5,2020-09-17
80153,995,35081,2,2020-05-15
80154,5968,57097,2,2020-08-26
80155,6466,72805,2,2020-09-29
80156,2787,13081,2,2020-04-22
80157,2183,6967,2,2020-04-29
80158,6108,23204,1,2020-08-30
80159,2445,360,2,2020-08-18
80160,6826,94749,5,2020-08-21
80161,3566,183,4,2020-08-03
80162,1360,43332,3,2020-03-08
80163,6302,57167,3,2020-07-14
80164,8470,96973,5,2020-03-01
80165,4642,42203,1,2020-10-01
80166,9329,16132,3,2020-09-07
80167,5672,46655,5,2020-01-12
80168,1788,55847,2,2020-01-25
80169,4228,88834,1,2020-01-12
80170,885,35816,5,2020-08-14
80171,6081,33843,3,2020-02-10
80172,1993,68949,2,2020-10-18
80173,8231,24732,5,2020-07-07
80174,7695,83869,3,2020-10-29
80175,8912,85849,2,2020-11-22
80176,5950,63796,1,2020-10-26
80177,1678,26483,1,2020-01-22
80178,8853,40871,2,2020-08-02
80179,5189,92398,3,2020-11-12
80180,1117,74652,1,2020-12-13
80181,7037,8585,4,2020-10-01
80182,3749,73342,2,2020-04-19
80183,779,47356,2,2020-10-13
80184,8603,54269,5,2020-03-20
80185,9686,52856,5,2020-05-07
80186,6625,38692,2,2020-07-13
80187,4103,53307,4,2020-09-08
80188,9158,69285,4,2020-09-11
80189,3478,30669,4,2020-02-10
80190,2851,8731,3,2020-06-19
80191,1875,50674,2,2020-09-15
80192,6115,63483,5,2020-05-27
80193,226,30651,5,2020-05-03
80194,9760,16471,4,2020-07-02
80195,5592,79974,2,2020-10-10
80196,299,64603,2,2020-03-03
80197,3076,73865,1,2020-11-08
80198,1027,56276,5,2020-09-18
80199,3104,12043,3,2020-05-23
80200,5479,9882,2,2020-02-19
80201,5240,70318,5,2020-01-08
80202,1879,83836,4,2020-05-13
80203,2602,83198,1,2020-03-10
80204,7079,5330,3,2020-10-03
80205,951,76309,5,2020-04-08
80206,1414,80639,5,2020-05-26
80207,7295,54052,3,2020-03-02
80208,4824,7564,4,2020-11-20
80209,4056,46286,4,2020-06-29
80210,2390,86197,5,2020-03-12
80211,500,29686,1,2020-11-16
80212,143,84240,4,2020-08-09
80213,58,47678,2,2020-12-10
80214,7734,86499,3,2020-12-03
80215,2300,69599,3,2020-05-01
80216,6170,32195,2,2020-10-12
80217,4006,36534,5,2020-09-04
80218,4010,21737,5,2020-07-27
80219,7738,34465,2,2020-10-23
80220,5494,73054,2,2020-11-10
80221,9054,25133,4,2020-03-29
80222,8502,81748,3,2020-09-23
80223,3465,7909,4,2020-06-08
80224,796,94535,5,2020-04-10
80225,8515,42197,4,2020-12-13
80226,7634,48936,5,2020-11-12
80227,9190,57289,5,2020-09-12
80228,8893,81889,4,2020-05-31
80229,9508,11772,2,2020-12-25
80230,7680,20508,2,2020-10-14
80231,4357,6094,1,2020-07-04
80232,9632,56671,1,2020-07-11
80233,3660,58275,5,2020-09-07
80234,6342,38423,4,2020-05-29
80235,1066,5762,1,2020-02-04
80236,6082,70320,3,2020-12-16
80237,9298,88696,4,2020-02-29
80238,1859,92722,2,2020-02-24
80239,3412,29387,4,2020-11-09
80240,2690,37208,3,2020-06-09
80241,7381,7362,5,2020-03-06
80242,9765,66256,2,2020-01-23
80243,2054,81410,2,2020-05-29
80244,3091,3820,1,2020-10-01
80245,3767,9131,2,2020-01-02
80246,6188,41911,4,2020-07-21
80247,2928,91595,2,2020-08-23
80248,862,86029,3,2020-10-12
80249,2362,68174,5,2020-08-11
80250,3890,9775,5,2020-12-09
80251,6568,53380,2,2020-06-03
80252,4255,64400,3,2020-09-27
80253,411,99130,2,2020-03-28
80254,6038,50978,3,2020-05-24
80255,9717,69411,2,2020-04-20
80256,5136,73456,2,2020-03-07
80257,4604,21481,3,2020-06-27
80258,3255,51910,1,2020-09-18
80259,5486,55375,2,2020-11-14
80260,8328,37837,2,2020-01-29
80261,8374,33613,3,2020-05-31
80262,8816,56580,4,2020-08-31
80263,1312,511,5,2020-09-16
80264,1747,35855,4,2020-03-13
80265,5215,97244,5,2020-02-08
80266,6820,51249,5,2020-03-05
80267,929,3793,2,2020-07-09
80268,6857,15439,3,2020-04-07
80269,9117,40083,4,2020-08-24
80270,3470,44407,5,2020-07-31
80271,1022,56234,4,2020-03-19
80272,3075,44429,2,2020-06-03
80273,8517,69175,5,2020-09-08
80274,6618,184,3,2020-10-05
80275,5168,82361,4,2020-02-09
80276,9173,45223,2,2020-10-26
80277,7030,42755,3,2020-05-15
80278,7142,45981,2,2020-09-30
80279,4164,91941,4,2020-02-14
80280,1058,45846,4,2020-10-26
80281,7617,72274,3,2020-12-17
80282,2830,17380,5,2020-01-12
80283,2808,75094,4,2020-02-12
80284,3636,56586,1,2020-11-18
80285,690,44867,1,2020-06-04
80286,7457,10675,1,2020-07-13
80287,4383,80966,5,2020-08-16
80288,8422,25479,5,2020-12-15
80289,2685,64385,3,2020-02-03
80290,9048,82767,1,2020-02-19
80291,9122,63420,4,2020-05-14
80292,8275,13627,2,2020-12-26
80293,5355,73684,2,2020-03-27
80294,6628,86709,5,2020-09-05
80295,2919,21479,4,2020-10-18
80296,1270,23430,5,2020-07-31
80297,4559,71514,2,2020-08-18
80298,1097,14778,4,2020-04-30
80299,7207,33412,2,2020-05-04
80300,8508,72843,4,2020-05-04
80301,3662,22888,4,2020-01-18
80302,9981,77864,3,2020-04-30
80303,2249,62636,4,2020-04-26
80304,5364,92685,5,2020-07-02
80305,747,44936,4,2020-03-11
80306,291,65964,2,2020-12-22
80307,7677,94952,4,2020-10-29
80308,2923,75544,1,2020-07-28
80309,8807,27861,1,2020-10-10
80310,8729,80135,4,2020-08-21
80311,9258,26356,3,2020-02-26
80312,3900,97884,2,2020-08-02
80313,6984,3423,2,2020-05-19
80314,376,59589,4,2020-10-16
80315,1981,86911,3,2020-07-21
80316,3380,94776,1,2020-11-13
80317,1921,65788,2,2020-01-14
80318,9019,71341,1,2020-08-22
80319,3251,53481,2,2020-09-05
80320,7750,34406,1,2020-01-28
80321,1528,19710,4,2020-04-04
80322,9925,16380,4,2020-12-09
80323,1142,50191,4,2020-05-25
80324,86,58164,3,2020-12-27
80325,4257,98089,4,2020-06-25
80326,6674,29001,4,2020-03-28
80327,9969,48437,2,2020-01-07
80328,4738,2260,4,2020-03-05
80329,5769,73913,1,2020-07-24
80330,7893,80761,3,2020-04-09
80331,686,96871,4,2020-12-01
80332,7701,6802,1,2020-12-26
80333,4733,88282,3,2020-02-12
80334,3351,2140,2,2020-10-15
80335,481,66670,2,2020-06-10
80336,4133,52445,1,2020-12-12
80337,1089,42787,1,2020-06-12
80338,2659,83454,4,2020-03-05
80339,207,5466,4,2020-01-29
80340,2808,81047,5,2020-10-14
80341,4339,64933,5,2020-11-29
80342,9099,44773,1,2020-04-19
80343,7036,90869,3,2020-02-03
80344,1813,88243,2,2020-10-30
80345,7381,71565,1,2020-02-19
80346,919,48171,4,2020-09-11
80347,7992,82141,3,2020-03-06
80348,3556,33525,4,2020-03-10
80349,2423,81629,5,2020-05-09
80350,311,97130,1,2020-08-07
80351,4117,24954,5,2020-12-02
80352,722,65515,5,2020-09-04
80353,5657,16935,1,2020-06-19
80354,5051,36828,3,2020-09-21
80355,2240,96821,5,2020-12-02
80356,8658,55431,4,2020-01-05
80357,3272,6764,5,2020-11-12
80358,1828,53633,3,2020-05-15
80359,7124,88260,4,2020-06-30
80360,5127,49294,2,2020-05-15
80361,8175,90508,4,2020-11-25
80362,5686,23716,2,2020-02-25
80363,4650,28966,1,2020-07-08
80364,615,94073,4,2020-11-07
80365,231,95654,5,2020-05-03
80366,8450,86924,5,2020-08-03
80367,2259,49261,2,2020-01-06
80368,2399,37385,1,2020-03-08
80369,2885,39650,5,2020-02-12
80370,5446,76604,4,2020-05-04
80371,3328,35825,3,2020-03-15
80372,5946,55534,5,2020-02-13
80373,1617,85924,4,2020-11-21
80374,3262,16624,2,2020-01-23
80375,8254,18801,5,2020-12-13
80376,5578,35298,4,2020-01-08
80377,9390,77356,2,2020-03-31
80378,4125,43886,5,2020-11-16
80379,2552,26371,5,2020-06-29
80380,5200,19735,4,2020-06-08
80381,783,18328,3,2020-01-27
80382,3057,36275,1,2020-05-21
80383,5225,10275,3,2020-02-10
80384,771,68509,4,2020-12-12
80385,334,11194,1,2020-01-16
80386,5043,28740,4,2020-04-08
80387,6163,26990,4,2020-09-25
80388,6907,57968,5,2020-02-28
80389,4468,98639,1,2020-08-05
80390,5873,56194,1,2020-12-23
80391,9161,81055,5,2020-05-16
80392,6814,52939,1,2020-04-30
80393,9732,20823,2,2020-05-11
80394,4908,83374,2,2020-04-20
80395,3255,22259,3,2020-08-19
80396,5704,67557,3,2020-05-28
80397,8260,44864,5,2020-12-15
80398,3906,96641,2,2020-07-10
80399,8942,89963,3,2020-11-17
80400,6653,90153,3,2020-05-06
80401,3612,1071,5,2020-12-15
80402,680,91408,3,2020-02-13
80403,7190,76569,4,2020-02-12
80404,864,18404,1,2020-11-12
80405,8733,64262,3,2020-05-23
80406,6434,19650,5,2020-03-12
80407,6126,59559,4,2020-08-12
80408,7259,43742,3,2020-03-26
80409,2729,99599,2,2020-09-07
80410,6236,70773,2,2020-09-02
80411,7477,52880,4,2020-12-20
80412,6731,64801,2,2020-11-19
80413,6145,48415,1,2020-10-12
80414,8905,86735,5,2020-12-16
80415,6673,96529,3,2020-03-15
80416,4923,27533,2,2020-11-01
80417,1418,75127,4,2020-03-04
80418,5534,20187,4,2020-05-24
80419,9489,94800,3,2020-03-12
80420,9755,60367,4,2020-11-29
80421,2494,9525,2,2020-10-04
80422,5708,4098,3,2020-03-11
80423,9034,21665,1,2020-06-30
80424,7118,55172,5,2020-02-12
80425,190,38850,2,2020-04-30
80426,2083,31010,4,2020-01-03
80427,7385,4051,5,2020-05-27
80428,5146,61572,3,2020-01-17
80429,945,1461,3,2020-02-28
80430,1788,62271,2,2020-03-11
80431,8677,27506,2,2020-05-15
80432,9113,25481,1,2020-12-07
80433,4331,93045,2,2020-04-13
80434,1718,22706,5,2020-02-24
80435,9986,92978,5,2020-05-08
80436,1049,10405,3,2020-09-26
80437,6557,34488,2,2020-01-30
80438,343,48779,3,2020-07-24
80439,5092,12629,5,2020-06-30
80440,718,41344,4,2020-07-17
80441,4429,53518,5,2020-09-18
80442,2012,58999,3,2020-07-15
80443,1513,23141,2,2020-10-01
80444,3300,3806,4,2020-06-20
80445,6174,42339,3,2020-11-01
80446,3390,64281,4,2020-02-21
80447,7172,51824,4,2020-04-09
80448,4713,88095,3,2020-02-24
80449,9947,8739,3,2020-11-05
80450,9505,50684,5,2020-06-25
80451,7968,76520,1,2020-07-06
80452,2050,18057,2,2020-03-12
80453,9767,81722,4,2020-10-30
80454,768,60102,2,2020-03-01
80455,2822,87621,2,2020-02-12
80456,369,25282,4,2020-02-26
80457,1492,60630,2,2020-12-21
80458,5389,2883,2,2020-09-30
80459,199,8573,4,2020-10-13
80460,8628,80675,5,2020-08-01
80461,1549,12513,5,2020-11-20
80462,9652,9619,1,2020-04-27
80463,2959,56418,3,2020-05-25
80464,9979,63988,3,2020-04-08
80465,4101,32918,3,2020-12-18
80466,2001,75115,4,2020-01-11
80467,8388,71640,5,2020-05-24
80468,3072,64133,1,2020-05-21
80469,4522,28455,3,2020-07-25
80470,2765,20458,4,2020-06-08
80471,3836,33365,4,2020-06-04
80472,6429,42990,2,2020-12-27
80473,5114,5711,3,2020-11-11
80474,1826,16325,5,2020-11-20
80475,2063,70842,1,2020-06-02
80476,9957,83249,4,2020-05-16
80477,2224,3882,4,2020-07-19
80478,2715,27327,2,2020-03-17
80479,9762,252,2,2020-03-16
80480,3381,55446,1,2020-02-17
80481,891,27948,2,2020-09-07
80482,5177,78681,1,2020-04-05
80483,87,57396,2,2020-05-17
80484,9756,3192,1,2020-01-31
80485,1395,77706,5,2020-11-20
80486,6748,744,2,2020-06-13
80487,5095,24211,5,2020-05-13
80488,8979,66590,4,2020-05-27
80489,3892,22362,3,2020-12-26
80490,1708,39805,3,2020-09-19
80491,5589,2689,3,2020-10-20
80492,7809,85009,3,2020-02-04
80493,6626,25468,4,2020-12-16
80494,7999,10167,3,2020-07-07
80495,4425,8389,1,2020-06-03
80496,6460,47315,3,2020-10-11
80497,9955,10834,5,2020-07-30
80498,9150,16300,3,2020-04-03
80499,5338,29205,3,2020-05-21
80500,6350,36239,2,2020-07-13
80501,9014,42866,3,2020-05-01
80502,5714,7183,1,2020-05-12
80503,2169,21035,4,2020-01-15
80504,4186,61738,4,2020-02-29
80505,9459,81197,1,2020-06-29
80506,6530,17785,3,2020-11-15
80507,5716,85800,3,2020-08-16
80508,8642,23268,2,2020-06-15
80509,7686,30678,2,2020-03-22
80510,7183,62010,5,2020-06-20
80511,5378,28528,5,2020-07-22
80512,5124,3269,2,2020-12-27
80513,3120,30631,5,2020-12-19
80514,4987,60497,3,2020-02-24
80515,6500,95378,4,2020-08-26
80516,6644,18459,2,2020-01-08
80517,2568,53559,5,2020-08-02
80518,2223,11712,2,2020-11-13
80519,8794,64504,5,2020-06-12
80520,3578,80421,1,2020-01-24
80521,2442,51596,3,2020-03-29
80522,6612,9726,5,2020-06-30
80523,6807,7916,1,2020-11-27
80524,6531,80617,1,2020-05-01
80525,9336,10581,2,2020-05-03
80526,164,28674,5,2020-04-24
80527,598,13178,1,2020-03-12
80528,6999,53093,4,2020-10-16
80529,6928,79003,2,2020-10-29
80530,6603,29156,3,2020-03-15
80531,1376,35116,4,2020-12-12
80532,1775,52690,1,2020-08-15
80533,2586,6009,3,2020-07-09
80534,668,91109,2,2020-06-09
80535,1702,91391,5,2020-03-24
80536,540,65168,4,2020-12-08
80537,6862,57902,3,2020-01-21
80538,1530,42009,5,2020-03-28
80539,1768,45991,1,2020-01-07
80540,2515,17609,3,2020-02-23
80541,8741,66792,3,2020-04-03
80542,7216,66143,1,2020-09-03
80543,5606,71925,5,2020-02-25
80544,6034,16642,1,2020-06-28
80545,3213,50354,5,2020-05-05
80546,7404,43837,5,2020-10-30
80547,2901,59576,4,2020-02-29
80548,6590,6207,1,2020-11-06
80549,7170,51157,1,2020-05-23
80550,7747,47333,4,2020-01-14
80551,6005,80261,2,2020-08-12
80552,4566,17635,2,2020-01-11
80553,296,98378,4,2020-06-11
80554,1229,27193,5,2020-12-12
80555,2341,19651,3,2020-06-30
80556,7117,18800,2,2020-09-07
80557,5274,67645,5,2020-11-22
80558,1407,30878,2,2020-01-06
80559,7513,68545,1,2020-10-06
80560,6833,58644,2,2020-09-09
80561,9351,2948,3,2020-11-16
80562,2943,40573,3,2020-11-21
80563,9807,64623,5,2020-06-05
80564,4992,55849,1,2020-11-28
80565,1172,34871,4,2020-07-21
80566,8472,75365,5,2020-10-23
80567,484,96054,5,2020-02-20
80568,907,85605,4,2020-01-23
80569,2969,82354,4,2020-09-02
80570,880,71400,1,2020-11-22
80571,5540,69267,1,2020-03-05
80572,2732,87719,5,2020-01-01
80573,8146,81601,1,2020-10-02
80574,5293,56797,3,2020-02-13
80575,3305,9107,1,2020-02-28
80576,1648,75364,5,2020-01-17
80577,1689,97479,1,2020-09-06
80578,2673,62904,4,2020-07-26
80579,6250,15530,1,2020-11-24
80580,1666,22936,3,2020-10-25
80581,7410,43160,3,2020-05-01
80582,3870,6171,2,2020-10-11
80583,3704,9857,2,2020-06-08
80584,3130,739,2,2020-04-01
80585,4460,87296,1,2020-09-04
80586,7874,49191,5,2020-03-21
80587,5953,77522,2,2020-09-28
80588,1117,407,2,2020-07-05
80589,3427,70336,2,2020-04-16
80590,9249,99272,5,2020-12-24
80591,8358,57887,1,2020-01-30
80592,4503,1219,4,2020-10-30
80593,101,80929,2,2020-12-15
80594,7379,54400,3,2020-01-09
80595,8648,32834,2,2020-06-18
80596,6190,79990,3,2020-05-21
80597,1114,82224,1,2020-09-07
80598,1159,43766,4,2020-07-10
80599,7447,4573,3,2020-01-02
80600,7503,90931,5,2020-03-21
80601,6121,72440,2,2020-07-10
80602,4402,25632,1,2020-04-24
80603,5763,20708,2,2020-12-04
80604,7227,71019,3,2020-11-13
80605,1061,53473,3,2020-05-29
80606,2207,40776,5,2020-09-06
80607,8422,76139,3,2020-01-10
80608,5365,17870,3,2020-11-04
80609,2686,633,4,2020-02-11
80610,6815,45499,2,2020-09-24
80611,6658,80803,3,2020-05-27
80612,3028,95846,2,2020-05-23
80613,8379,23505,5,2020-04-02
80614,573,71894,1,2020-10-14
80615,4382,13443,4,2020-11-16
80616,9639,46070,4,2020-05-19
80617,3061,37584,1,2020-09-02
80618,2047,29236,5,2020-12-12
80619,9361,75241,1,2020-08-17
80620,4507,79803,2,2020-09-13
80621,5475,74983,3,2020-07-18
80622,9477,7853,1,2020-10-15
80623,5547,47589,2,2020-09-19
80624,8847,9853,1,2020-10-31
80625,5911,84877,4,2020-07-07
80626,9791,99662,1,2020-07-03
80627,3843,26223,5,2020-10-26
80628,5273,71281,5,2020-04-17
80629,6869,96704,5,2020-12-27
80630,72,68847,4,2020-03-16
80631,3907,91914,3,2020-12-10
80632,7314,32749,5,2020-10-14
80633,4554,46390,5,2020-11-08
80634,3068,39093,3,2020-12-13
80635,1860,73112,3,2020-06-21
80636,857,94130,5,2020-02-04
80637,919,490,2,2020-12-07
80638,482,7560,5,2020-07-11
80639,7020,41795,4,2020-04-21
80640,6862,24801,2,2020-05-11
80641,9219,96912,2,2020-11-22
80642,6051,4383,4,2020-04-23
80643,1236,76991,2,2020-12-01
80644,7323,46428,1,2020-12-27
80645,3631,80946,4,2020-06-29
80646,3522,38324,3,2020-08-24
80647,9915,43724,1,2020-12-26
80648,9458,37393,4,2020-09-06
80649,4362,18775,3,2020-07-31
80650,2355,2979,1,2020-03-14
80651,4189,92350,5,2020-01-24
80652,870,32187,2,2020-08-08
80653,1473,36919,4,2020-11-14
80654,4116,71976,5,2020-06-17
80655,7951,33510,3,2020-12-24
80656,744,62625,2,2020-11-19
80657,9570,68898,1,2020-05-21
80658,180,33173,5,2020-08-23
80659,217,50951,5,2020-02-16
80660,2244,40719,2,2020-04-24
80661,9534,67953,1,2020-02-17
80662,6653,93030,5,2020-08-12
80663,6696,92147,2,2020-11-27
80664,8572,15430,2,2020-10-01
80665,2860,21175,1,2020-08-13
80666,2635,92331,3,2020-09-08
80667,6660,3392,2,2020-11-11
80668,5852,53555,2,2020-02-01
80669,4118,77362,4,2020-05-24
80670,2071,60600,5,2020-12-03
80671,5557,24498,4,2020-03-25
80672,192,95489,1,2020-09-22
80673,3372,85459,4,2020-05-19
80674,7857,87693,5,2020-10-17
80675,2860,22747,4,2020-05-12
80676,1938,19644,3,2020-05-01
80677,1321,19509,3,2020-02-22
80678,8337,75499,1,2020-02-19
80679,1196,43702,4,2020-02-13
80680,8379,82604,2,2020-10-28
80681,9733,93176,3,2020-11-24
80682,6636,19467,4,2020-02-09
80683,8723,34324,5,2020-06-06
80684,5258,53303,2,2020-05-26
80685,3892,77287,1,2020-05-19
80686,1638,82902,2,2020-11-20
80687,7099,52868,5,2020-06-06
80688,5774,14533,3,2020-05-24
80689,6175,34450,4,2020-09-11
80690,1070,24459,1,2020-06-23
80691,5800,96068,1,2020-11-10
80692,3265,23764,2,2020-09-17
80693,519,52157,3,2020-11-04
80694,6416,36504,2,2020-02-01
80695,5579,18390,5,2020-07-08
80696,5287,12817,2,2020-12-06
80697,5708,55530,2,2020-05-24
80698,3351,32594,2,2020-01-09
80699,5794,89622,5,2020-07-05
80700,2639,89989,2,2020-12-27
80701,5335,19817,4,2020-01-27
80702,288,18287,5,2020-12-13
80703,1178,97462,3,2020-10-28
80704,3163,30693,1,2020-10-30
80705,3595,38263,2,2020-02-17
80706,6497,5702,5,2020-01-07
80707,2005,84037,5,2020-11-04
80708,6935,60525,1,2020-02-22
80709,7088,47450,4,2020-03-13
80710,5915,74893,3,2020-08-02
80711,9674,18157,4,2020-09-20
80712,7991,14937,3,2020-01-09
80713,2351,54073,1,2020-06-23
80714,8776,64398,3,2020-02-07
80715,7987,28863,4,2020-07-01
80716,9135,18151,3,2020-09-18
80717,3452,74171,2,2020-06-17
80718,653,24500,4,2020-08-09
80719,3724,362,3,2020-02-19
80720,8006,97938,4,2020-07-26
80721,3332,67231,3,2020-02-11
80722,1126,62349,3,2020-02-15
80723,80,20795,5,2020-04-10
80724,5657,84961,4,2020-08-11
80725,2606,32521,1,2020-03-25
80726,8200,30134,4,2020-05-20
80727,3491,53819,3,2020-10-07
80728,2542,77084,4,2020-02-14
80729,6778,91305,1,2020-01-06
80730,7612,71068,1,2020-02-11
80731,2296,17959,1,2020-06-22
80732,6473,89714,5,2020-04-10
80733,6074,20989,5,2020-01-08
80734,4154,63108,1,2020-03-29
80735,9326,84348,2,2020-02-19
80736,9449,5201,5,2020-01-27
80737,2323,88962,4,2020-02-04
80738,8359,96543,1,2020-08-31
80739,2996,75852,1,2020-09-25
80740,972,31278,4,2020-03-02
80741,1132,28563,4,2020-07-11
80742,4935,64761,4,2020-12-18
80743,1446,27709,2,2020-10-25
80744,6990,10037,4,2020-02-15
80745,7244,73070,1,2020-02-28
80746,4541,36563,4,2020-09-21
80747,1882,6839,1,2020-01-21
80748,4994,38277,5,2020-11-12
80749,5835,90308,5,2020-06-12
80750,5172,76901,1,2020-10-06
80751,3163,71373,5,2020-06-11
80752,5378,88783,1,2020-01-15
80753,6578,59491,1,2020-09-24
80754,6120,95809,4,2020-04-29
80755,4270,34121,5,2020-03-05
80756,9798,22112,1,2020-01-28
80757,6461,43271,4,2020-01-15
80758,8255,5716,5,2020-01-28
80759,1333,94153,3,2020-12-14
80760,5851,44220,2,2020-06-27
80761,4645,30400,3,2020-06-09
80762,4734,16957,4,2020-10-15
80763,9036,41599,1,2020-09-27
80764,350,33138,4,2020-07-15
80765,7822,72260,4,2020-02-13
80766,3983,99561,3,2020-06-15
80767,9408,87942,2,2020-01-30
80768,522,67286,4,2020-10-20
80769,4643,55540,2,2020-09-21
80770,7968,35181,3,2020-12-01
80771,1222,65276,2,2020-02-06
80772,9382,99041,5,2020-10-16
80773,2872,27018,4,2020-02-11
80774,2884,17682,5,2020-09-20
80775,9371,77408,3,2020-07-24
80776,8193,9939,4,2020-10-18
80777,4607,9460,2,2020-06-03
80778,967,41423,5,2020-09-10
80779,6226,5558,3,2020-02-23
80780,9703,38660,2,2020-12-13
80781,6797,76387,5,2020-01-16
80782,5803,63991,1,2020-07-22
80783,6570,60080,3,2020-02-09
80784,8782,50614,1,2020-07-06
80785,5539,84831,5,2020-08-16
80786,6200,77120,3,2020-05-15
80787,9315,98078,3,2020-02-01
80788,5227,32194,2,2020-04-10
80789,9774,37750,2,2020-12-05
80790,7307,60081,5,2020-12-06
80791,4996,55089,3,2020-03-30
80792,5935,54383,2,2020-08-27
80793,8601,51356,2,2020-02-22
80794,887,67622,3,2020-10-02
80795,8227,67864,2,2020-12-24
80796,400,8572,2,2020-07-11
80797,3007,32617,3,2020-01-20
80798,2308,64171,5,2020-08-27
80799,7600,41432,5,2020-06-09
80800,4724,8772,3,2020-05-15
80801,6529,20310,2,2020-08-01
80802,6933,22635,3,2020-01-10
80803,1853,11828,5,2020-05-15
80804,2035,69513,4,2020-07-08
80805,2051,25518,1,2020-10-06
80806,4670,18731,1,2020-08-07
80807,267,72425,3,2020-09-26
80808,5655,2255,3,2020-02-04
80809,6221,5717,1,2020-11-25
80810,5823,99015,5,2020-11-25
80811,449,48429,5,2020-10-30
80812,2091,58944,3,2020-12-02
80813,5270,81208,1,2020-12-22
80814,8998,48730,1,2020-04-28
80815,2595,36254,2,2020-10-27
80816,6333,37978,3,2020-11-08
80817,1261,20062,2,2020-01-13
80818,7082,165,4,2020-08-06
80819,6547,4874,1,2020-04-13
80820,7771,15683,3,2020-07-25
80821,2999,35576,5,2020-01-13
80822,3093,35596,3,2020-07-25
80823,6022,51152,3,2020-10-20
80824,1602,33220,2,2020-03-15
80825,5772,50381,3,2020-03-22
80826,9141,81538,2,2020-07-02
80827,8860,14125,2,2020-02-01
80828,9465,31751,2,2020-07-18
80829,3259,51810,5,2020-05-09
80830,9073,16095,2,2020-03-02
80831,4372,14285,1,2020-04-26
80832,9211,84249,4,2020-11-09
80833,7860,33519,2,2020-11-05
80834,4362,8907,2,2020-07-11
80835,2684,4507,5,2020-03-12
80836,7518,62549,4,2020-06-07
80837,8649,53890,4,2020-11-18
80838,638,24938,2,2020-07-14
80839,3701,68044,2,2020-11-24
80840,2642,82945,5,2020-08-01
80841,9205,48343,2,2020-07-01
80842,4102,35818,2,2020-08-09
80843,9917,89006,4,2020-03-10
80844,4758,43953,5,2020-06-08
80845,9740,34528,1,2020-07-22
80846,7559,34108,4,2020-02-14
80847,5829,11400,1,2020-10-02
80848,2545,89291,4,2020-08-04
80849,7229,14022,1,2020-02-09
80850,1553,16265,5,2020-12-03
80851,753,19813,3,2020-10-08
80852,253,81640,1,2020-02-24
80853,1921,39598,3,2020-07-05
80854,9116,65595,5,2020-05-22
80855,6383,69445,3,2020-05-11
80856,8067,2114,2,2020-03-06
80857,5414,53831,5,2020-05-03
80858,1126,87076,2,2020-11-20
80859,8111,23358,5,2020-03-15
80860,3082,73882,5,2020-01-20
80861,2124,55977,1,2020-05-29
80862,4264,81319,3,2020-11-16
80863,2426,50793,2,2020-09-03
80864,694,68639,5,2020-09-12
80865,5217,85426,1,2020-12-01
80866,7289,37802,3,2020-06-21
80867,3168,11309,5,2020-01-05
80868,2774,14006,1,2020-06-21
80869,9261,12356,2,2020-10-06
80870,6543,61645,2,2020-04-18
80871,3591,57042,4,2020-04-11
80872,8287,21760,3,2020-04-16
80873,1852,89630,2,2020-06-08
80874,6733,27081,1,2020-01-08
80875,3837,11950,1,2020-01-04
80876,4280,51503,1,2020-09-15
80877,2841,51472,5,2020-10-15
80878,6792,89637,5,2020-11-21
80879,2464,51365,3,2020-12-07
80880,7248,77124,5,2020-07-01
80881,8212,59293,4,2020-10-21
80882,9632,34536,2,2020-01-09
80883,1093,84195,5,2020-11-24
80884,9562,44953,1,2020-09-28
80885,5304,53144,3,2020-11-28
80886,8019,18763,4,2020-08-31
80887,6083,97736,5,2020-01-25
80888,6417,53028,5,2020-11-20
80889,4858,58807,1,2020-06-13
80890,1532,86955,2,2020-01-17
80891,9352,43647,4,2020-05-05
80892,2283,54135,1,2020-09-29
80893,2662,79031,5,2020-11-18
80894,6521,54053,4,2020-02-26
80895,9117,75117,1,2020-05-04
80896,8111,77563,3,2020-11-28
80897,6546,73488,3,2020-06-29
80898,3137,79154,5,2020-11-22
80899,9373,45368,4,2020-09-28
80900,8987,2004,5,2020-12-07
80901,1334,83229,1,2020-04-09
80902,8441,8700,5,2020-09-18
80903,667,56881,4,2020-02-16
80904,3307,66542,3,2020-08-17
80905,880,38736,3,2020-02-08
80906,4523,87000,1,2020-10-16
80907,2488,82752,1,2020-11-07
80908,5714,51086,1,2020-11-22
80909,4522,66428,4,2020-12-23
80910,5702,49363,5,2020-08-12
80911,4742,48274,1,2020-07-12
80912,9839,8358,1,2020-03-26
